ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
12,14,1148.0638428483733,325.31123388581955,0,14
12,15,1105.004549590537,338.7179253867152,0,15
12,16,369.32077205882354,333.109375,0,16
12,17,1185.6186482486432,344.17858904785396,0,17
12,18,1078.5551152737753,369.73559077809796,0,18
12,19,1619.707233065442,376.808840413318,0,19
12,20,1125.8773132282386,381.90198766278274,0,20
12,21,1486.9147956246402,370.78353483016696,0,21
12,22,1655.8891358024691,397.1027160493827,0,22
12,23,795.6554655870445,400.09392712550607,0,23
12,24,1603.1522157996146,412.5780346820809,0,24
12,25,1700.925952045134,404.35719322990127,0,25
12,26,1065.5670607419486,404.8471259682022,0,26
12,27,625.7426724137931,410.87931034482756,0,27
12,28,660.5915852103698,442.6413089672758,0,28
12,29,1075.905323819978,484.531558726674,0,29
12,30,1033.2836056932,497.08170795993675,0,30
12,31,1347.7045690550362,505.9543094496365,0,31
12,32,1307.6646139270488,492.608242539081,0,32
12,33,1334.9111791730475,551.6181725370087,0,33
12,34,1462.9552580013064,643.0287393860222,0,34
12,35,1001.770159719517,644.2150370081807,0,35
12,36,1310.5524296675192,644.6832298136646,0,36
12,37,641.8497345855451,667.8775010208249,0,37
12,38,1237.864230540701,664.5609031491384,0,38
12,39,1881.8992840095466,689.5427207637232,0,39
12,40,1920.5768103809125,736.2494767685224,0,40
12,41,1870.9400428265524,745.1905781584583,0,41
12,42,1832.253842775582,753.667545015371,0,42
12,43,1969.761604326273,764.6913023884633,0,43
12,44,1886.6967060285892,783.2150403977626,0,44
12,45,1925.7714836223506,788.1618497109827,0,45
12,46,532.7210234278668,785.3751541307029,0,46
12,47,561.4891540130152,812.7304772234273,0,47
12,48,143.68670983657108,831.6074622263336,0,48
12,49,634.6888990406578,842.5644129739607,0,49
12,50,1611.680598700932,849.2640497034736,0,50
12,51,1514.6046322633076,873.8935392117025,0,51
12,52,346.1277658815132,906.5442541042113,0,52
12,53,157.68935762224353,902.9862575902845,0,53
12,54,1306.125,908.4938811188811,0,54
12,55,1199.8768556005398,929.6113360323886,0,55
12,56,1301.0366972477063,936.632372214941,0,56
12,57,863.9430535100638,955.0029455081002,0,57
12,58,1294.077685088634,969.5516162669447,0,58
12,59,1463.3616721465476,1018.2160638797558,0,59
12,60,1429.1393258426967,1023.5550561797753,0,60
12,61,719.686724850712,1100.7083141938447,0,61
12,62,790.460705882353,1123.3477647058824,0,62
12,63,618.6523681858803,1137.444146559428,0,63
12,64,804.2658670664667,1159.8655672163918,0,64
12,65,635.6960244648318,1164.6354740061163,0,65
12,66,1925.4309293146753,1172.6684607104414,0,66
12,67,772.668016194332,1179.1179872758821,0,67
12,68,763.7291539866098,1212.4668289713939,0,68
12,69,269.3738317757009,1244.2969086987778,0,69
12,70,741.9770384254921,1255.567947516401,0,70
12,71,784.543320529236,1272.9560392658984,0,71
12,72,960.5888659793815,1276.9290721649484,0,72
12,73,69.21509740259741,1281.4277597402597,0,73
12,74,828.0193495265542,1288.6385343762865,0,74
12,75,93.09527027027028,1322.3042792792792,0,75
12,76,736.4007945781725,1309.5192802056556,0,76
12,77,1142.1803852889668,1318.323992994746,0,77
12,78,1190.9508506616257,1303.8212560386473,0,78
12,79,314.2326163081541,1342.7573786893447,0,79
12,80,1701.222429906542,1384.4341121495327,0,80
12,81,393.2382633250971,1382.4588775150019,0,81
12,82,1663.8127128263336,1391.1123723041999,0,82
12,83,841.934191702432,1402.0515021459228,0,83
12,84,83.37096774193549,1418.3800157356413,0,84
12,85,195.8885827976737,1460.2910927456383,0,85
12,86,914.8024593415312,1478.1435938119794,0,86
12,87,1824.0789721090566,1474.5994985897837,0,87
12,88,334.49306431273646,1497.146640245001,0,88
12,89,1581.7719107240066,1512.735982580294,0,89
12,90,687.9028185554903,1532.935408103347,0,90
12,91,520.2224220623501,1534.0032973621103,0,91
12,92,586.1072343149808,1600.5912291933419,0,92
12,93,337.4841093865484,1595.2941611234294,0,93
12,94,327.5816326530612,1632.4928571428572,0,94
12,95,984.2556417489421,1725.9851904090267,0,95
12,96,1426.7731159276198,1744.0399681845297,0,96
12,97,956.2481089258699,1779.6282148260211,0,97
12,98,1430.4330533596838,1809.038290513834,0,98
12,99,1208.5825867218011,1803.923041580519,0,99
12,100,1400.560520361991,1839.4264705882354,0,100
12,101,1220.3995077932732,1847.5693191140278,0,101
12,102,1331.3113879003558,1853.6346381969158,0,102
12,103,1077.7076081551468,1899.1844853306814,0,103
12,104,1040.9054487179487,1910.4270833333333,0,104
12,105,994.4718871396442,1932.3962379881416,0,105
12,106,87.56556776556776,1944.727838827839,0,106
12,107,813.9765743839367,1962.2801947064193,0,107
12,108,937.2960172228202,2007.9705776820954,0,108
13,1,1552.1942544459644,23.909028727770178,0,1
13,2,456.94596273291927,41.20124223602485,0,2
13,3,1628.048359824146,65.96821102468718,0,3
13,4,1799.4227202472953,157.1889489953632,0,4
13,5,970.435262449529,216.05275908479138,0,5
13,6,728.4050533993227,211.40609533732743,0,6
13,7,1444.9962406015038,277.31087333718915,0,7
13,8,1008.7647702407003,286.50793216630194,0,8
13,9,1079.8534370946822,312.40423692174664,0,9
13,10,1124.216108054027,302.2741370685343,0,10
13,11,1041.1176104542626,325.88363410080893,0,11
13,12,47.09929078014184,321.48936170212767,0,12
13,13,1147.9423893268647,325.892662219527,0,13
13,14,1105.050442477876,338.5194690265487,0,14
13,15,369.4313408723748,332.9884606508193,0,15
13,16,1185.7459538989701,344.2545365375184,0,16
13,17,1572.6813880126183,363.6839116719243,0,17
13,18,1078.6136777009822,369.8093852309931,0,18
13,19,1619.7683908045976,376.7454022988506,0,19
13,20,1126.2002752924982,381.8045423262216,0,20
13,21,1487.1005747126437,370.68132183908045,0,21
13,22,1656.101392621549,397.3794282922062,0,22
13,23,795.706715210356,399.9178802588997,0,23
13,24,1603.0641399416909,412.4013605442177,0,24
13,25,1701.1922939707456,403.9304316803425,0,25
13,26,1065.588712951685,404.630125862769,0,26
13,27,625.8443766346992,410.72101133391453,0,27
13,28,660.5922619047619,442.48554421768705,0,28
13,29,1065.7186876524052,490.38372866326756,0,29
13,30,1347.6137404580152,505.7251908396947,0,30
13,31,1267.6179775280898,515.8882318154938,0,31
13,32,1307.7179670722978,492.3280839895013,0,32
13,33,1226.025203567274,534.1353237689027,0,33
13,34,1334.9385560675883,551.4807987711214,0,34
13,35,1872.829365079365,593.2626488095239,0,35
13,36,1462.9488021004267,642.9806366918281,0,36
13,37,999.2211902304781,646.0894392844857,0,37
13,38,1310.691690962099,644.6330174927114,0,38
13,39,641.89670781893,667.8674897119341,0,39
13,40,1237.9063505999416,664.9277143693298,0,40
13,41,1256.1065048098947,712.367155290884,0,41
13,42,1882.6469879518072,690.0922891566265,0,42
13,43,1873.8411040656472,743.426333457665,0,43
13,44,1927.9559519475793,744.264288314525,0,44
13,45,1832.2573821066549,753.5724988981931,0,45
13,46,1969.9046543154088,764.4008133755084,0,46
13,47,1887.131432114073,783.2665840049597,0,47
13,48,1921.802209363493,795.9268805891636,0,48
13,49,532.776368697804,785.2861119703063,0,49
13,50,1061.3035814213765,799.1961387800784,0,50
13,51,561.4889725658957,812.7740720817644,0,51
13,52,580.838931955211,825.9991386735572,0,52
13,53,1100.431388660641,823.8414133114215,0,53
13,54,143.80859010270774,831.5589791472145,0,54
13,55,634.8660653889515,842.4996617812852,0,55
13,56,1611.6416478555304,849.2618510158013,0,56
13,57,390.1129544652312,837.432756794917,0,57
13,58,378.0081300813008,874.280487804878,0,58
13,59,1514.6705787130716,873.8352893565358,0,59
13,60,1095.872765072765,887.3966735966736,0,60
13,61,343.85204195492076,890.0972997098862,0,61
13,62,157.8964638419879,902.9323032812998,0,62
13,63,1306.2338352524357,908.3666961913198,0,63
13,64,1112.145871559633,928.4391437308868,0,64
13,65,802.340547162107,921.5324622294814,0,65
13,66,1199.8837209302326,929.5369059656218,0,66
13,67,1300.9759271307742,936.5029277813924,0,67
13,68,869.7497010761259,951.2642487046633,0,68
13,69,1294.3143153526971,969.6011410788382,0,69
13,70,1343.2262773722628,959.0839416058394,0,70
13,71,1463.553680262541,1017.9667135489921,0,71
13,72,1429.1023046655425,1023.6093310848792,0,72
13,73,290.5492160278746,1063.3399390243903,0,73
13,74,719.6287425149701,1100.6163058498387,0,74
13,75,790.7003334921391,1123.1214864221058,0,75
13,76,618.8537567084079,1137.3175313059035,0,76
13,77,704.3125,1152.3537176724137,0,77
13,78,1129.1061029118468,1158.7060231352214,0,78
13,79,805.6778006166495,1160.1865364850976,0,79
13,80,635.8271604938271,1164.5413580246914,0,80
13,81,763.5671153146599,1172.2971989814478,0,81
13,82,1927.2264426588752,1173.7826880934988,0,82
13,83,905.4131657294079,1194.8140919616276,0,83
13,84,762.0094392004441,1212.8039977790118,0,84
13,85,993.5341513292434,1230.1713701431493,0,85
13,86,269.34765485141423,1244.2212674543503,0,86
13,87,1173.531476121563,1241.1128798842258,0,87
13,88,742.4644808743169,1258.9900645802286,0,88
13,89,784.3847457627119,1272.9033898305086,0,89
13,90,960.5716646014043,1276.8669971086329,0,90
13,91,69.42490842490842,1281.3475783475783,0,91
13,92,828.0691511387164,1288.5329192546583,0,92
13,93,93.12320143884892,1322.2434802158273,0,93
13,94,739.9578341013824,1312.3552995391706,0,94
13,95,1099.256947087933,1307.5885039969546,0,95
13,96,1142.1612068965517,1318.260775862069,0,96
13,97,1191.2257653061224,1303.8390731292518,0,97
13,98,353.37620497209537,1329.4852866565195,0,98
13,99,304.7678868552413,1341.8153078202995,0,99
13,100,1701.2334739803093,1384.364275668073,0,100
13,101,393.4807152875175,1382.3316970546985,0,101
13,102,1664.0374269005847,1391.3052631578948,0,102
13,103,841.9750240153699,1401.922190201729,0,103
13,104,195.98957055214723,1460.2042944785276,0,104
13,105,914.7593625498008,1478.0370517928286,0,105
13,106,1825.6980318145052,1478.623618225937,0,106
13,107,1573.721090909091,1504.8538181818183,0,107
13,108,331.1957090528519,1499.976975405547,0,108
13,109,688.2392386530015,1533.219326500732,0,109
13,110,520.1139575971731,1534.643109540636,0,110
13,111,540.8377192982456,1590.0809409888357,0,111
13,112,586.2928479381443,1600.3634020618556,0,112
13,113,328.91273172437917,1627.9685204616999,0,113
13,114,731.0910518053375,1667.6828885400314,0,114
13,115,264.1633649153029,1663.0493827160494,0,115
13,116,1426.8653615661206,1743.8839392728726,0,116
13,117,956.3116438356165,1779.4124809741247,0,117
13,118,1430.3299195318216,1809.3204096561815,0,118
13,119,1208.649596309112,1803.7564013840831,0,119
13,120,1331.488045427376,1853.681111775254,0,120
14,1,1552.1836043360433,23.993224932249323,0,1
14,2,457.003078817734,41.232142857142854,0,2
14,3,1799.458091927385,157.1398223252221,0,3
14,4,970.480203317282,216.06554307116104,0,4
14,5,1444.9858667435824,277.25295644649555,0,5
14,6,1079.903448275862,312.62327586206897,0,6
14,7,1124.2627664848785,302.22657411998017,0,7
14,8,1041.1108343711082,325.678704856787,0,8
14,9,47.32623274161736,321.95108481262326,0,9
14,10,1148.0132211538462,325.9813701923077,0,10
14,11,1105.2718181818182,338.3527272727273,0,11
14,12,369.4594343996291,332.87807139545663,0,12
14,13,1185.8848603625675,344.1758941695247,0,13
14,14,1078.840884378398,369.70859006886553,0,14
14,15,1619.8298850574713,376.71781609195403,0,15
14,16,1126.2362751911048,381.77136900625436,0,16
14,17,1655.7245226878254,397.45177287379124,0,17
14,18,795.7464675010093,399.94348001614856,0,18
14,19,1700.9638849929875,403.6115007012623,0,19
14,20,1065.5785425101215,404.45425101214573,0,20
14,21,626.1276041666666,410.66796875,0,21
14,22,660.6283147989735,442.5278015397776,0,22
14,23,1072.5384174311926,492.220756880734,0,23
14,24,1347.7215384615386,506.14871794871794,0,24
14,25,1307.7275107091862,492.13184198000954,0,25
14,26,1335.0403517847906,551.404035178479,0,26
14,27,1463.0190476190476,642.9642036124794,0,27
14,28,999.0205198358414,646.0530095759234,0,28
14,29,641.958298926507,667.8744838976053,0,29
14,30,1883.4016433059448,690.5695988400194,0,30
14,31,1852.1043684097267,749.2371422423068,0,31
14,32,1924.7688492063492,742.2529761904761,0,32
14,33,1906.2742616033756,789.8992967651195,0,33
14,34,532.8208074534161,785.2083850931677,0,34
14,35,560.6662983425414,813.0016574585635,0,35
14,36,143.77411325451152,831.5491599253266,0,36
14,37,1611.275027203482,850.3781284004352,0,37
14,38,1513.9061691909862,876.0395271518286,0,38
14,39,1095.9903320722992,887.3375367801598,0,39
14,40,1306.4183123877917,908.4488330341113,0,40
14,41,801.5365546218487,921.5949579831932,0,41
14,42,1199.855218855219,929.4905723905724,0,42
14,43,1300.9675745784696,936.470168612192,0,43
14,44,865.0622748327329,954.2120432321153,0,44
14,45,1294.4877412623891,969.6181533646322,0,45
14,46,1463.624825011666,1017.841343910406,0,46
14,47,1429.1459977452087,1023.6138669673055,0,47
14,48,719.658016682113,1100.609360518999,0,48
14,49,790.7540514775977,1122.9976167778836,0,49
14,50,618.9554856115108,1137.347571942446,0,50
14,51,713.8496583143508,1144.7261958997722,0,51
14,52,805.7135575942915,1160.3180428134556,0,52
14,53,635.8332307692308,1164.52,0,53
14,54,763.5444930707513,1172.2523705324581,0,54
14,55,1928.5317750182614,1174.4028487947407,0,55
14,56,762.2039772727272,1212.4681818181818,0,56
14,57,269.40653031933977,1244.1040545389308,0,57
14,58,739.201829616924,1261.2218410520297,0,58
14,59,780.5391621129326,1266.0874316939892,0,59
14,60,960.6190476190476,1276.8285714285714,0,60
14,61,733.2641451414514,1309.1082410824108,0,61
14,62,794.8718522663683,1304.841634023503,0,62
14,63,1191.1970085470086,1303.928205128205,0,63
14,64,305.67649467649466,1341.8124488124488,0,64
14,65,1701.3239436619717,1384.2291079812207,0,65
14,66,393.67452339688043,1382.299480069324,0,66
14,67,1664.2830188679245,1390.8879716981132,0,67
14,68,842.0336862367661,1401.8854667949952,0,68
14,69,83.47855440826052,1418.2247815726766,0,69
14,70,196.12630930375846,1460.072088724584,0,70
14,71,914.8401442307693,1478.058092948718,0,71
14,72,332.8486543166725,1501.0789933589654,0,72
14,73,688.5,1533.2152899824252,0,73
14,74,520.1761749926101,1534.526160212829,0,74
14,75,586.3122784402192,1600.3644859813085,0,75
14,76,339.45696291112665,1596.5262421273617,0,76
14,77,327.0357069143447,1633.006811145511,0,77
14,78,1430.1267156862746,1808.6012254901962,0,78
14,79,1209.5991761071061,1807.8401647785788,0,79
14,80,937.3363244795405,2007.9364680545584,0,80
15,1,1552.2354138398914,23.993894165535956,0,1
15,2,1600.7950065703021,32.58409986859395,0,2
15,3,457.2112415071031,41.19703520691785,0,3
15,4,486.2082712369598,71.98751862891207,0,4
15,5,1627.932455251604,65.87031408308005,0,5
15,6,1557.1949458483755,65.80041258380608,0,6
15,7,1699.958617918843,128.66171153073523,0,7
15,8,1799.6160402944595,157.08291359938008,0,8
15,9,1764.6794924273433,207.02783462955384,0,9
15,10,970.4829346949745,215.9948938457404,0,10
15,11,728.614683676126,211.48164540484248,0,11
15,12,1445.0563095581865,277.2613341033786,0,12
15,13,1775.509187279152,290.165371024735,0,13
15,14,1079.846617837139,312.6311934510987,0,14
15,15,1124.3022222222223,302.18320987654323,0,15
15,16,1041.1906542056074,325.6834890965732,0,16
15,17,47.88247011952191,321.4338645418327,0,17
15,18,1148.2996941896024,325.60611620795106,0,18
15,19,1105.303003533569,338.8065371024735,0,19
15,20,369.4594343996291,332.87807139545663,0,20
15,21,1185.978431372549,343.9549019607843,0,21
15,22,1078.691042047532,369.91700182815356,0,22
15,23,1619.8585393904543,376.6170212765957,0,23
15,24,1126.333100069979,381.67529741077675,0,24
15,25,1656.0932349323493,397.3286592865929,0,25
15,26,795.7913290113452,399.871961102107,0,26
15,27,1603.1940726577438,412.15774378585087,0,27
15,28,1701.0683185840708,403.92460176991153,0,28
15,29,1065.628933387822,404.4008990600736,0,29
15,30,626.1504770164787,410.6309627059844,0,30
15,31,660.7412467976089,442.500853970965,0,31
15,32,1082.678077682686,507.91705069124424,0,32
15,33,1347.8140601120733,505.7819663779929,0,33
15,34,1307.8402000476303,492.138842581567,0,34
15,35,1335.077483099324,551.3770150806032,0,35
15,36,1463.0479947403023,642.965811965812,0,36
15,37,999.2916235780765,646.0744570837642,0,37
15,38,1310.9156318480643,644.4346238130022,0,38
15,39,642.010369141435,667.7905433430112,0,39
15,40,1237.9344310496913,664.8371067333137,0,40
15,41,1883.896960865945,696.2543713572023,0,41
15,42,1918.7337870296237,738.224579663731,0,42
15,43,1970.0239927569037,764.4042553191489,0,43
15,44,689.0367014046217,776.1653828726778,0,44
15,45,1907.7648659966499,783.1991206030151,0,45
15,46,532.9086672879777,785.1251941596769,0,46
15,47,560.4813785436354,812.9460811561979,0,47
15,48,581.5752,824.6952,0,48
15,49,153.6455479452055,826.5483732876712,0,49
15,50,635.0243627340402,842.582675389127,0,50
15,51,1612.010125074449,847.7337701012508,0,51
15,52,600.3735159817352,861.8429223744292,0,52
15,53,1514.134466198744,875.9390469154046,0,53
15,54,569.9250958419345,881.6576231200236,0,54
15,55,420.1593625498008,891.0386147716825,0,55
15,56,1306.5970961887476,908.1960072595282,0,56
15,57,802.8088410991637,921.4516129032259,0,57
15,58,1199.8843170320404,929.4967959527825,0,58
15,59,1300.9529032258065,936.2425806451613,0,59
15,60,871.0321649484536,950.5835051546392,0,60
15,61,1294.5223958333333,969.5177083333333,0,61
15,62,1463.7849765258215,1017.6962441314554,0,62
15,63,1429.1997755331088,1023.5628507295174,0,63
15,64,719.63644773358,1100.5291396854764,0,64
15,65,790.6354166666666,1123.1472537878788,0,65
15,66,619.005364327224,1137.4850245864998,0,66
15,67,800.8494400663625,1161.2861883036085,0,67
15,68,636.186799501868,1164.387297633873,0,68
15,69,1929.5857089966678,1175.7038134024435,0,69
15,70,752.4412383528704,1215.283438533213,0,70
15,71,269.4727988546886,1243.9606299212599,0,71
15,72,738.2514432328416,1259.448364336113,0,72
15,73,780.5561820378574,1268.6822392267418,0,73
15,74,960.7094370860927,1276.8402317880796,0,74
15,75,734.3323161428135,1309.4885566066525,0,75
15,76,794.3987055016181,1307.6847896440129,0,76
15,77,1200.4280947614282,1296.0256923590257,0,77
15,78,1140.7131394182547,1322.1624874623872,0,78
15,79,1167.7868284228769,1309.2409012131716,0,79
15,80,1385.373941250676,1316.4418814200758,0,80
15,81,1294.5706707086017,1323.5668813944676,0,81
15,82,353.68030690537086,1329.4140664961637,0,82
15,83,763.0732118758434,1346.1386639676114,0,83
15,84,304.9979244499792,1341.5774180157741,0,84
15,85,1415.0098775187673,1355.9549585144212,0,85
15,86,1701.4193090392807,1384.0444865120683,0,86
15,87,393.5156685236769,1382.2016016713092,0,87
15,88,842.0670525808008,1401.8909792571153,0,88
15,89,196.17831844779798,1459.9716661533723,0,89
15,90,914.8249698916098,1478.1758329987956,0,90
15,91,1575.6685899747565,1506.964298593581,0,91
15,92,334.56259961041263,1501.0336461838144,0,92
15,93,688.7221574344023,1533.5055393586006,0,93
15,94,520.2330671398994,1534.566696243715,0,94
15,95,586.4092526690391,1600.4286638628275,0,95
15,96,340.22544951590595,1596.9031811894884,0,96
15,97,326.8510199876365,1633.4009890789202,0,97
15,98,264.33835655388117,1663.0059709980096,0,98
15,99,956.3521341463414,1779.2915396341464,0,99
15,100,1428.121159671138,1811.9515361315448,0,100
15,101,1208.7234585071858,1803.572786277237,0,101
16,1,1552.28532974428,24.05450874831763,0,1
16,2,1600.8644400785854,32.583497053045186,0,2
16,3,457.10526315789474,41.20501835985312,0,3
16,4,1628.0976430976432,65.88383838383838,0,4
16,5,1799.6363989134652,157.0372526193248,0,5
16,6,1764.6868604175195,207.00613999181334,0,6
16,7,970.5489407347815,216.01635827299543,0,7
16,8,728.5691668829484,211.39735271217234,0,8
16,9,1445.1718342509419,277.50275282526803,0,9
16,10,1079.8861364624076,312.28074750108647,0,10
16,11,1124.4863793957404,302.1188707280832,0,11
16,12,1041.2392254840724,325.4378513429107,0,12
16,13,47.38312968072527,321.79897516752067,0,13
16,14,1148.273838630807,325.8086797066015,0,14
16,15,1105.1351351351352,338.1378378378378,0,15
16,16,369.4594343996291,332.87807139545663,0,16
16,17,1186.0652600588812,343.98675171737,0,17
16,18,1079.141669678352,369.4662088904951,0,18
16,19,1619.9769319492502,376.5501730103806,0,19
16,20,1487.1553258685042,370.60350272753374,0,20
16,21,1656.0090864440078,397.7784872298625,0,21
16,22,795.7131280388979,399.77755267423015,0,22
16,23,1603.1645933014354,412.03636363636366,0,23
16,24,1701.3484146775918,403.2974706091913,0,24
16,25,1065.6090835360908,404.1220600162206,0,25
16,26,626.2000868055555,410.55902777777777,0,26
16,27,660.7403928266439,442.49701110162255,0,27
16,28,1347.8613065326633,505.75125628140705,0,28
16,29,1307.8123509775871,492.0290891750119,0,29
16,30,1098.0788113695091,520.3639104220499,0,30
16,31,1054.6295510781194,540.7306468716861,0,31
16,32,1335.0577223088924,551.3879355174207,0,32
16,33,1463.067215815486,642.926194398682,0,33
16,34,999.2323822619456,646.0422825713304,0,34
16,35,1310.8946598390637,644.3833211411851,0,35
16,36,642.1247927031509,667.7748756218906,0,36
16,37,1238.0558823529411,664.7817647058823,0,37
16,38,1883.959341117598,696.1309424520433,0,38
16,39,1918.8888009497427,737.9449940641076,0,39
16,40,1970.0321557971015,764.3926630434783,0,40
16,41,1908.1422832980973,783.4881606765327,0,41
16,42,532.9727385377943,784.9553903345725,0,42
16,43,561.4775160599572,812.5256959314776,0,43
16,44,153.6769230769231,826.5670940170941,0,44
16,45,1611.5094713033645,849.0899067005937,0,45
16,46,1513.9113737075331,875.8884785819794,0,46
16,47,338.39866098600123,899.980523432745,0,47
16,48,1306.6524500907442,908.2531760435571,0,48
16,49,1199.9222972972973,929.4192567567568,0,49
16,50,1300.9787508048937,936.2562781712813,0,50
16,51,870.1780546623794,951.0904340836013,0,51
16,52,1294.5395833333334,969.5072916666667,0,52
16,53,1463.7894983591186,1017.8640412564463,0,53
16,54,1429.2940190050308,1023.4818334264952,0,54
16,55,719.7355257063456,1100.4515979620194,0,55
16,56,790.6570345807675,1123.1724301279014,0,56
16,57,619.2864120781528,1137.4928952042628,0,57
16,58,704.7827945498263,1152.3312850654554,0,58
16,59,636.259375,1164.476875,0,59
16,60,1929.9985218033999,1175.7723577235772,0,60
16,61,752.2945410917816,1215.2858428314337,0,61
16,62,269.4231873653984,1244.0236898779613,0,62
16,63,741.4197828709289,1257.8835946924005,0,63
16,64,780.059513830679,1270.1219614417435,0,64
16,65,960.7923904052936,1276.7158808933002,0,65
16,66,734.5806354009077,1309.7270801815432,0,66
16,67,794.4269230769231,1307.5679487179486,0,67
16,68,1187.412132204756,1303.4367190648932,0,68
16,69,1140.6737518536827,1321.9535343549185,0,69
16,70,311.964666292765,1343.6881660123388,0,70
16,71,1701.4933523266857,1384.0099715099716,0,71
16,72,393.68477882270986,1382.2371995820272,0,72
16,73,842.110198163364,1401.8651522474624,0,73
16,74,83.59665871121719,1418.0914876690533,0,74
16,75,196.2147031682559,1460.0089203322054,0,75
16,76,914.7936698717949,1478.1041666666667,0,76
16,77,332.9054925893636,1501.8125544899738,0,77
16,78,688.6588648332358,1533.134874195436,0,78
16,79,520.2604444444445,1534.5475555555556,0,79
16,80,586.4652440995796,1600.3278370514065,0,80
16,81,339.8055954088953,1596.5373027259684,0,81
16,82,327.1531071136549,1633.0098119378576,0,82
16,83,1427.043661125576,1743.8892449429202,0,83
16,84,956.355122324159,1779.3673547400613,0,84
16,85,1428.239564831261,1810.9860124333925,0,85
16,86,1208.7335800185015,1803.6234967622572,0,86
16,87,1331.7493269518397,1853.4172898594077,0,87
17,1,1552.1909212283044,23.955941255006675,0,1
17,2,457.1742053789731,41.15770171149144,0,2
17,3,486.15946348733235,72.01546199701937,0,3
17,4,1799.6496889580094,157.01360808709177,0,4
17,5,970.5687483248458,216.02144197266148,0,5
17,6,728.5809721861191,211.5235248245386,0,6
17,7,1445.292980368828,278.1281975014872,0,7
17,8,1079.991873396065,312.7104362703165,0,8
17,9,1124.4935960591133,302.20492610837437,0,9
17,10,1041.2603513174404,325.36951066499375,0,10
17,11,47.46800947867298,322.02922590837284,0,11
17,12,1148.1907120743033,326.2105263157895,0,12
17,13,1105.5701191567368,338.51695692025663,0,13
17,14,369.50034827025775,332.8825168330625,0,14
17,15,1186.1520894071914,343.7896015549077,0,15
17,16,1079.0835148874364,369.60639070442994,0,16
17,17,1620.0132641291812,376.59111880046135,0,17
17,18,1126.3194933145671,381.61928219563686,0,18
17,19,1658.6716417910447,400.14925373134326,0,19
17,20,795.8454692556634,399.74797734627833,0,20
17,21,1603.2603664416586,412.115718418515,0,21
17,22,1704.3036605657237,399.7004991680532,0,22
17,23,1065.878038897893,404.2228525121556,0,23
17,24,626.21,410.53434782608696,0,24
17,25,660.753951302862,442.49893208030755,0,25
17,26,1348.0648101265822,505.8415189873418,0,26
17,27,1307.844872709969,492.0720913633119,0,27
17,28,1092.7407213800313,534.0026136957658,0,28
17,29,1335.1109958506224,551.3718879668049,0,29
17,30,1463.1246300559026,642.9332456428806,0,30
17,31,999.3465244322092,645.9421885753613,0,31
17,32,1310.9078273591806,644.3847841989758,0,32
17,33,642.281848459617,667.744379683597,0,33
17,34,1884.5054177702866,691.0373224175295,0,34
17,35,1852.3625506504586,749.3730006397952,0,35
17,36,1920.792924935289,736.2588438308887,0,36
17,37,1970.0227376080036,764.4051841746249,0,37
17,38,1912.0515216870358,785.9983225497244,0,38
17,39,533.0312693498452,785.0637770897832,0,39
17,40,560.7329988851728,812.8216276477146,0,40
17,41,153.69421841541757,826.5190578158458,0,41
17,42,1611.3449525934188,849.5326268823202,0,42
17,43,1513.950480413895,875.849223946785,0,43
17,44,1306.6560798548094,908.2304900181488,0,44
17,45,1199.872218476062,929.4443695212407,0,45
17,46,1300.888530927835,936.1868556701031,0,46
17,47,1294.610294117647,969.3665966386554,0,47
17,48,1463.9586466165413,1017.7312030075188,0,48
17,49,1429.3711741791876,1023.4863661658319,0,49
17,50,719.7684113015284,1100.438628994905,0,50
17,51,790.752718676123,1123.1210401891253,0,51
17,52,619.3835493965132,1137.454179704962,0,52
17,53,804.7208394338702,1159.809663250366,0,53
17,54,636.222917971196,1164.428303068253,0,54
17,55,773.4093767867353,1179.3996569468268,0,55
17,56,760.280585106383,1207.435505319149,0,56
17,57,269.5884670487106,1244.0250716332378,0,57
17,58,779.7407725321889,1239.5330472103005,0,58
17,59,737.5612988734262,1261.6527501656726,0,59
17,60,781.5677761698022,1272.3531114327063,0,60
17,61,960.949938949939,1276.8111518111518,0,61
17,62,831.7221445221445,1286.3058275058274,0,62
17,63,733.570942812983,1309.3100463678516,0,63
17,64,794.3631142310147,1307.68410976388,0,64
17,65,1202.8248337028824,1296.6071692535106,0,65
17,66,1168.7483546264034,1306.5667828106853,0,66
17,67,315.0044500953592,1346.01652892562,0,67
17,68,1701.448651206815,1384.0212967345008,0,68
17,69,393.75034770514605,1382.230528511822,0,69
17,70,1664.6845238095239,1390.9357142857143,0,70
17,71,842.2911821705426,1401.8769379844962,0,71
17,72,196.17478421701603,1460.0302096177559,0,72
17,73,914.8415563578019,1478.1287605294826,0,73
17,74,332.5347500435464,1502.022644138652,0,74
17,75,1588.8381083879876,1512.0983776320331,0,75
17,76,688.674780058651,1533.1803519061584,0,76
17,77,520.3355962219598,1534.5876623376623,0,77
17,78,586.511673151751,1600.2843709468223,0,78
17,79,340.2314881380302,1596.5916606757728,0,79
17,80,327.08050674295055,1632.8334695545566,0,80
17,81,2003.1282868525896,1623.2235059760956,0,81
17,82,956.4384085692426,1779.4089517980108,0,82
17,83,1428.310683854053,1811.6683417085428,0,83
17,84,1208.8015726179462,1803.6329787234042,0,84
