ImageNumber,ObjectNumber,Intensity_MeanIntensity_BGS_mt,Intensity_MeanIntensity_BGS_other,Number_Object_Number
5,29,0.021761195849962986,0.002726378511655409,29
5,30,0.008024960888114531,0.0022931642998303475,30
5,31,0.008233184747030617,0.002451010534185654,31
5,32,0.00821559691214243,0.0026507778182689942,32
5,33,0.038998526797082794,0.00315271374858778,33
5,34,0.006307068472316407,0.0021081653394071343,34
5,35,0.006973438265787106,0.0024641670073664987,35
5,36,0.007500405273309116,0.0022110759997729275,36
5,37,0.0055954814595037886,0.002061365514264931,37
5,38,0.006955888583937257,0.002329387526197137,38
5,39,0.008604576660588956,0.0025197937473822912,39
5,40,0.020123791414981256,0.003275887326121667,40
5,41,0.006743179154566428,0.0022198247979951344,41
5,42,0.022440970242113605,0.0023772825328953967,42
5,43,0.026250171752590843,0.004175159919616694,43
5,44,0.0064483627337872905,0.0021404394145730808,44
5,45,0.006961237792907668,0.0023888411784074607,45
5,46,0.006961751949876084,0.0021548754769312216,46
5,47,0.006357175269516176,0.002313029407590414,47
5,48,0.011424646144344781,0.0027967348995540913,48
5,49,0.006575274362116523,0.0022054443139435356,49
5,50,0.008008726697677172,0.0022162890862210214,50
5,51,0.006743662870781718,0.002212715686103541,51
5,52,0.02362552539286492,0.0058614485492308145,52
5,53,0.008786273962519032,0.002209780370869627,53
5,54,0.02622291463435658,0.008778946108278035,54
5,55,0.0067413755417569665,0.002197703386841835,55
5,56,0.014400346714882424,0.003573734527655767,56
5,57,0.012048511734332532,0.0022488047377285133,57
5,58,0.007869789825053885,0.002275952909434581,58
5,59,0.014267366157559733,0.0025958878749053733,59
5,60,0.016664592785298363,0.002652067587374373,60
5,61,0.005687718276273613,0.002091364385741652,61
5,62,0.007511594576189087,0.0022684858581826953,62
5,63,0.006134760649755361,0.002116146265344307,63
5,64,0.01655534854172755,0.004044995553025107,64
5,65,0.01411024730183733,0.002774134248280377,65
5,66,0.007563751093480004,0.002287003120165683,66
5,67,0.04468923709494714,0.0024684823057735095,67
5,68,0.007069243037633037,0.0022301590853872,68
5,69,0.007029197251804276,0.00222433953695851,69
5,70,0.006585002828699847,0.002196110847705443,70
5,71,0.022321127102518577,0.002674824248638315,71
5,72,0.0063652568347353665,0.002084508280874257,72
5,73,0.030866754685411234,0.0035402463725656627,73
5,74,0.014530526806432428,0.002878229974503566,74
5,75,0.007945866820551407,0.002445786468677407,75
5,76,0.013601506031275206,0.002345108683520337,76
5,77,0.006613368123651316,0.0021873873135521975,77
5,78,0.026365783417909218,0.006024505763710019,78
5,79,0.0060442079560164095,0.002073706211497756,79
5,80,0.0053550523250443785,0.0020287132315838867,80
5,81,0.014489487281761193,0.0035900927922756266,81
5,82,0.009065978983047092,0.0021671208625315326,82
5,83,0.008057919712141178,0.0023016153188453307,83
5,84,0.006763749207922503,0.002171840384126631,84
5,85,0.006608634396717589,0.0023952911560336204,85
5,86,0.0057320807299127766,0.0021269850801196033,86
5,87,0.01326494111280463,0.0022427668739589367,87
5,88,0.006993699157640362,0.002193182578626901,88
5,89,0.00621484086517624,0.002158649096137942,89
5,90,0.012255245672865534,0.004644730950712078,90
5,91,0.005912910690941488,0.002062815690093756,91
5,92,0.020159188427968395,0.002243041102541826,92
5,93,0.0079090439861998,0.0023665737908828166,93
5,94,0.007158308488002867,0.002245569267033886,94
5,95,0.005935438770260321,0.0020752404107760615,95
5,96,0.00560241023874432,0.002049129711666596,96
5,97,0.0127781337045453,0.002118409684174469,97
5,98,0.005709989308437556,0.0021589063900171227,98
5,99,0.006830769653690347,0.002387686792525168,99
5,100,0.008405815732060855,0.0021339631540683423,100
5,101,0.008209586621592473,0.002273860319097662,101
5,102,0.006844671569944595,0.0021191809987470894,102
5,103,0.007468508397086455,0.002202145859077887,103
5,104,0.00778564117747442,0.002110650672146239,104
5,105,0.006761302195377422,0.002262775354306981,105
5,106,0.032034680734645445,0.00248802532191019,106
5,107,0.007748180569459994,0.002239773696443687,107
5,108,0.006578823030266367,0.0021415029339787914,108
5,109,0.007615535672739059,0.0022360027069225907,109
5,110,0.006615382935910417,0.0020879688090339544,110
5,111,0.024832001739906483,0.0024841685801693923,111
5,112,0.02261454330517662,0.0028440349176785252,112
5,113,0.008271281324013264,0.0022193920529194823,113
5,114,0.0067147216269168655,0.0021095424671341194,114
5,115,0.007763997017127974,0.00234467129664344,115
5,116,0.008127689598386587,0.002275349768297857,116
5,117,0.014246631097505433,0.002913972776405521,117
5,118,0.008000563457088586,0.002273114322523115,118
5,119,0.0061277005327814585,0.0021114793262386107,119
5,120,0.010854733968660948,0.004671098262601903,120
5,121,0.008126930004216023,0.0028487546463233826,121
5,122,0.00596829392017942,0.0021140775778830862,122
5,123,0.0061079683822328115,0.002327645032282399,123
5,124,0.005773225766213291,0.002183835613109902,124
5,125,0.005639192828277514,0.002004730122301489,125
5,126,0.02002246274122333,0.008024464088779487,126
5,127,0.005894034151991035,0.002142695219943744,127
5,128,0.01668682673041874,0.0022989778164947106,128
5,129,0.04128548348863392,0.008266366808553907,129
5,130,0.009399058406796603,0.0023615509848677525,130
5,131,0.007954921619464334,0.0021737400302761453,131
5,132,0.00706638027871917,0.002059771791911564,132
5,133,0.007367742995655432,0.0022005544061290557,133
5,134,0.00672814887959555,0.0022375196259446354,134
5,135,0.00899754042798598,0.0022760845406805783,135
5,136,0.007062164460864244,0.0023051724528008596,136
5,137,0.00635444348120726,0.0020619411719962955,137
5,138,0.015946616519522082,0.0023341715116648935,138
5,139,0.032052533069093316,0.0023012820738011917,139
5,140,0.013378729344826253,0.002144394280593388,140
5,141,0.005669238669768365,0.002081758399704429,141
5,142,0.006175683615842015,0.0021308493081964607,142
5,143,0.00698531137995571,0.0022207382125695786,143
5,144,0.0056398780256621235,0.0020895323816041696,144
5,145,0.01840869107280968,0.002518813931772362,145
5,146,0.0060115862497020865,0.0021514404457889905,146
5,147,0.010296593929711363,0.003633491056511237,147
5,148,0.00837228492988213,0.002519376644733034,148
5,149,0.006123886209852097,0.0022168188891613263,149
5,150,0.007755013319180878,0.002368206260206473,150
5,151,0.012442708241261024,0.002813721513752811,151
5,152,0.021450876511132592,0.005671307874210882,152
5,153,0.008716908002714492,0.0032546609269281557,153
5,154,0.007869515065661536,0.002212217177010829,154
5,155,0.007293008578072389,0.0022837174817835672,155
5,156,0.007575089046458217,0.002240423985695887,156
5,157,0.008719342438145617,0.002401356729474293,157
5,158,0.006220943109600742,0.002078000120589881,158
5,159,0.009930129676027303,0.002414968574252761,159
5,160,0.006901991133818598,0.0021428048299340792,160
5,161,0.0067543281130388625,0.002095747330174448,161
5,162,0.006784345186662985,0.0022315951798234607,162
5,163,0.005513129039617253,0.0020862350542467816,163
5,164,0.005777468152729957,0.0022696375477891974,164
5,165,0.007342494095772863,0.002171526769075657,165
5,166,0.0097060796287386,0.0021933539052189314,166
5,167,0.006496385916204932,0.002197269835940387,167
5,168,0.005933286236100328,0.002036996624383819,168
5,169,0.006041788680475965,0.002122679149204928,169
5,170,0.00837073654121709,0.002409438256804338,170
5,171,0.008508356595682977,0.0023310962455017747,171
5,172,0.005959348333119113,0.0020030467225144455,172
5,173,0.022008912337204655,0.0023773007733578592,173
5,174,0.008284377853005261,0.0020523928484662865,174
5,175,0.01708760311270932,0.0022864219804167424,175
5,176,0.0064602638639458644,0.0021167167988270902,176
5,177,0.006318625767025706,0.0021552997176674865,177
5,178,0.018759886198825872,0.0032194148430219395,178
5,179,0.006841276933552216,0.002276291803079813,179
5,180,0.02579815925028701,0.006554245249533979,180
5,181,0.007083924274718679,0.0023325933901016806,181
5,182,0.03381223435875819,0.003520731156883466,182
5,183,0.01787167531467607,0.0022961387886723454,183
5,184,0.005804155523055748,0.002121761786579417,184
5,185,0.007418900127533439,0.002392973571417903,185
5,186,0.00929850670250005,0.002653771217839845,186
5,187,0.01092940684249631,0.0020536614566078666,187
5,188,0.006991541982040732,0.002189140827194822,188
5,189,0.010308371075892414,0.0021823813812167614,189
5,190,0.009012136159063606,0.0023276966226093237,190
5,191,0.007879930181511072,0.002404954917346268,191
5,192,0.01553950956897465,0.005744394428844931,192
5,193,0.024132730538679568,0.005109227942141028,193
5,194,0.010334880005864036,0.002181261099411953,194
5,195,0.006117015562927259,0.0021717946465587075,195
5,196,0.006454249378001375,0.002145179668852694,196
5,197,0.008949360158987882,0.0022297817380063528,197
5,198,0.005554379761335071,0.0020856902000460863,198
5,199,0.007567524433904357,0.002313975988376391,199
5,200,0.006312930805235586,0.0020879080872795897,200
5,201,0.00663803469280148,0.002213833577620269,201
5,202,0.009883725742701117,0.0021350663731078833,202
5,203,0.009660490687988016,0.0023860681962303717,203
5,204,0.0063324334716883144,0.0020712413002915778,204
5,205,0.008131919097635115,0.0024112009155072022,205
5,206,0.011731323585724436,0.0027110955745779184,206
5,207,0.018151373716536908,0.0038968103330857544,207
5,208,0.006043448647262393,0.002224572127194919,208
5,209,0.008873948406664198,0.0021988206315312103,209
5,210,0.010986509042988882,0.002068480645226942,210
5,211,0.006322712746717931,0.0020783497153837294,211
5,212,0.007855894722826896,0.0021696190087823197,212
5,213,0.005711698379886552,0.0019822833404075538,213
5,214,0.011550930691836258,0.002125506064646883,214
5,215,0.006432127119256488,0.00205559415920171,215
5,216,0.005672744231374158,0.002111278050456202,216
5,217,0.005518777784231582,0.002159159942124763,217
5,218,0.006811335171237617,0.0021599524092601858,218
5,219,0.00679357991922575,0.002148595438139384,219
5,220,0.006865806699919837,0.002155563159233922,220
5,221,0.006571991742679249,0.0022036939642937686,221
5,222,0.008293283370129198,0.0022025874700579286,222
5,223,0.005220413158331771,0.0018956747861239448,223
5,224,0.005561249642647947,0.002109852688396816,224
5,225,0.01085188779260551,0.0021448412607885732,225
5,226,0.005513448032503889,0.0020032272169007584,226
5,227,0.012855252539695645,0.002100051727703728,227
5,228,0.007172208718343804,0.0021753080517761592,228
6,1,0.01686288057475895,0.00269837328170778,1
6,2,0.023133547951434158,0.002421485327815746,2
6,3,0.00924723777347324,0.0025138773088409475,3
6,4,0.010301842409673901,0.002156651315523223,4
6,5,0.012125201975110888,0.002431857773672389,5
6,6,0.021344068640695414,0.00240705213483643,6
6,7,0.007923130098098448,0.002210640078874152,7
6,8,0.008781299131097453,0.002304090951500323,8
6,9,0.009842358621370543,0.003040343169557695,9
6,10,0.006363637722735353,0.0020376559060166863,10
6,11,0.005857939531924525,0.001953134031830904,11
6,12,0.0056228409916053825,0.0021437761948890507,12
6,13,0.005966838544347061,0.00203715170324183,13
6,14,0.013606124901551688,0.0023515581246315474,14
6,15,0.009846413939834486,0.0025559362363411085,15
6,16,0.013850077152063878,0.0022695319838071477,16
6,17,0.007134981723377109,0.0021224228660665693,17
6,18,0.006063359971517244,0.0020608265848724807,18
6,19,0.0061705854775545915,0.0021477445770762805,19
6,20,0.021058253880212274,0.0038644824667320842,20
6,21,0.006975101550110975,0.0022684749820023097,21
6,22,0.007457977875272635,0.0023555432612483583,22
6,23,0.02214755194770716,0.003350493829170971,23
6,24,0.0061932179036064666,0.0021067543595066117,24
6,25,0.005495129943564346,0.0020825470484701833,25
6,26,0.008077754218396382,0.002677158935390782,26
6,27,0.02189718029448684,0.005646413850883337,27
6,28,0.009549503685193413,0.0027667007228899987,28
6,29,0.00805063114738371,0.0023566786848673374,29
6,30,0.02222032179241486,0.0028690667900381807,30
6,31,0.008256473317198814,0.00242561074965461,31
6,32,0.008420208719188851,0.002768375732815113,32
6,33,0.04056607717825222,0.0030962743832718795,33
6,34,0.006274504922243266,0.00220600375623504,34
6,35,0.007035447710933,0.003099896873807093,35
6,36,0.007427020495429683,0.0021347340100301543,36
6,37,0.005579874925170989,0.002108788610500998,37
6,38,0.006888692674401682,0.0022445592747681077,38
6,39,0.008680786199235816,0.0026387455447446305,39
6,40,0.01989314425605123,0.0031761378259003415,40
6,41,0.006761507596195544,0.0023037553800820004,41
6,42,0.022539007692189757,0.0023660961162020365,42
6,43,0.019771724785651174,0.004079800994657626,43
6,44,0.006282136227362312,0.002076821108929288,44
6,45,0.00702915168001918,0.00244288025245865,45
6,46,0.007098481341476963,0.002201018573084595,46
6,47,0.006259242996860009,0.002230194721890327,47
6,48,0.01141681151786275,0.002620945097157082,48
6,49,0.006474409154605182,0.0023054216169495086,49
6,50,0.007902069172211265,0.0021378620615953173,50
6,51,0.006681756133045314,0.002251232567641965,51
6,52,0.028427645882407933,0.0030519220578983986,52
6,53,0.023862353320698394,0.00795161010681079,53
6,54,0.009230605403525646,0.0021275048333633,54
6,55,0.02687613656610286,0.009208263239701125,55
6,56,0.00690435011655664,0.0021975114126156327,56
6,57,0.014777927686951645,0.0036150868147919613,57
6,58,0.012146870285698979,0.0022894317178038695,58
6,59,0.0079358210803076,0.002284507108011392,59
6,60,0.011757404517248087,0.0026254869054777082,60
6,61,0.017095139306010337,0.0026372870608743822,61
6,62,0.005940711942865796,0.0020898065356996613,62
6,63,0.007886729514099163,0.0021745083997562046,63
6,64,0.0064060773215807824,0.0021526647178359043,64
6,65,0.017015923905167138,0.004411450509424878,65
6,66,0.014022393955327749,0.0026932190408228665,66
6,67,0.007875249674323367,0.0023301628576001695,67
6,68,0.0466659812117014,0.0024437456880073874,68
6,69,0.0071218625135538996,0.002294497241081529,69
6,70,0.007009125313537685,0.002251352864219658,70
6,71,0.006742431659994377,0.0021269675315902497,71
6,72,0.020690092316922253,0.002583770926702006,72
6,73,0.006505898174815072,0.002083052278050663,73
6,74,0.02955789722802634,0.003359005707660547,74
6,75,0.013784088514862826,0.002874116444473209,75
6,76,0.007998251191040674,0.0023242954824011187,76
6,77,0.013891418576523769,0.002250174404086948,77
6,78,0.006830877668548054,0.002200587549580017,78
6,79,0.025716125655616654,0.00564411600643983,79
6,80,0.00646685448053724,0.002199583617529279,80
6,81,0.0054078861697056365,0.001981798245102965,81
6,82,0.015146834251670413,0.003701831963821889,82
6,83,0.009197227088762071,0.002313767879182501,83
6,84,0.008034260580126967,0.0021935534770290747,84
6,85,0.006752218065803197,0.0024531146935608357,85
6,86,0.006005730693964438,0.0020861158971291894,86
6,87,0.010060008794325776,0.002286159044884671,87
6,88,0.006959619706865997,0.0021986356221518513,88
6,89,0.005983872900780954,0.0020928252604091075,89
6,90,0.011949453280274039,0.004607620766360319,90
6,91,0.00605496494254598,0.002084910991153659,91
6,92,0.0068002606700215355,0.002220092494992474,92
6,93,0.01951710119828525,0.0023065396655359647,93
6,94,0.00615315726470695,0.0021989247761666775,94
6,95,0.008008459282590377,0.0022501530674101573,95
6,96,0.007311749079799833,0.0023516511372283673,96
6,97,0.005613223131880751,0.0019897368204560284,97
6,98,0.013053363902782281,0.0022176922786060365,98
6,99,0.0058527355703214805,0.002124622246209599,99
6,100,0.007186947850714042,0.0024053377608853053,100
6,101,0.008544886272234759,0.0022975787100372328,101
6,102,0.008513182301572674,0.002378570286799229,102
6,103,0.006673673816480017,0.002131726944507224,103
6,104,0.007507315060241537,0.002214683335875591,104
6,105,0.00707216303619785,0.0021356121937321174,105
6,106,0.00816865790663975,0.002132999606386204,106
6,107,0.0066927836246318114,0.0022290657538001396,107
6,108,0.033777556108201254,0.002499052420480879,108
6,109,0.007758389329210969,0.002252125721701324,109
6,110,0.0066021924572123684,0.002105467446381226,110
6,111,0.007463863783179732,0.002258980251569186,111
6,112,0.006576676230520459,0.0021064558294707513,112
6,113,0.02606162638334295,0.002505138758749825,113
6,114,0.024789194912090664,0.0028095904842855585,114
6,115,0.008505007828102458,0.0021525581491686685,115
6,116,0.006796931085763102,0.002147723245645249,116
6,117,0.007926001192138515,0.0023297373763522945,117
6,118,0.008518244283467787,0.0021803003073551726,118
6,119,0.015224495917796994,0.0028147833380559053,119
6,120,0.00831893149925022,0.0022283884205318194,120
6,121,0.011199024531489351,0.004521353386018855,121
6,122,0.00841241819706435,0.002741025296596086,122
6,123,0.006205725998736014,0.0021914888659157173,123
6,124,0.0061044234926590606,0.0022042369361170906,124
6,125,0.005993264318539392,0.0021086386251612747,125
6,126,0.005603278876772247,0.0021340798122645808,126
6,127,0.020583202948049748,0.008575267022558893,127
6,128,0.006341922379583546,0.002057414875409214,128
6,129,0.04116111857120517,0.00852943193270265,129
6,130,0.013039598222483888,0.002502663603933522,130
6,131,0.00789485884144118,0.0023096608871741122,131
6,132,0.007051103687913473,0.002118237134853878,132
6,133,0.007367419933134193,0.002110124873927095,133
6,134,0.006559004213761273,0.002327143244467014,134
6,135,0.009552545071656001,0.002373305925619136,135
6,136,0.007340335408944583,0.0023277357596855454,136
6,137,0.006473389518602441,0.0021737206575926393,137
6,138,0.015572062361371571,0.0024094219386796246,138
6,139,0.03236272090829426,0.002376587530080207,139
6,140,0.013789359238688592,0.0021087850314214624,140
6,141,0.005832011152401532,0.0020410164080122925,141
6,142,0.006466316104020554,0.0021353460788346456,142
6,143,0.00717448609886585,0.002249812468078701,143
6,144,0.00583186915500241,0.0020289325377550542,144
6,145,0.018032092517811155,0.0025211956158372752,145
6,146,0.006205562956606885,0.0020697982805730573,146
6,147,0.010399786703887262,0.0037858576072280162,147
6,148,0.008296114445381265,0.0024902797558752354,148
6,149,0.0063329616884718574,0.00216032291814234,149
6,150,0.007601155652006913,0.0023601397626272663,150
6,151,0.012119194842304845,0.002805396297974502,151
6,152,0.013673840952224008,0.003581457397886339,152
6,153,0.00878103710003766,0.003185973252904699,153
6,154,0.007291704826955961,0.0022600253886611195,154
6,155,0.007037415724918742,0.0022019530300576833,155
6,156,0.00753537716151582,0.0022152824329878746,156
6,157,0.008477631501924827,0.0023504236363288715,157
6,158,0.025314286915201517,0.006677105504372637,158
6,159,0.010502163970043246,0.0036503883543853297,159
6,160,0.0064042335739544565,0.002032976583177917,160
6,161,0.010267014189730585,0.002376717549928698,161
6,162,0.007524727047090088,0.0022527474033817822,162
6,163,0.007069684470827252,0.002197513752169115,163
6,164,0.006740862200740172,0.002193652054205744,164
6,165,0.006956387883588342,0.00219387130350445,165
6,166,0.00543726164912734,0.002056498846923327,166
6,167,0.0058891682229765445,0.0021964167729409717,167
6,168,0.007210537834092255,0.002256634549403748,168
6,169,0.010088416445280596,0.00216271681729476,169
6,170,0.006485312299844628,0.002139760770971551,170
6,171,0.005980064157756473,0.001969967171522874,171
6,172,0.0063137372208290285,0.0020206250848769313,172
6,173,0.008361349893430996,0.002379206654882528,173
6,174,0.009341879410047105,0.002389628793928261,174
6,175,0.006117748147427883,0.0021124206509498156,175
6,176,0.022764008602228356,0.002426015903656247,176
6,177,0.008549201790701615,0.0022317606777342036,177
6,178,0.017820338473981553,0.002247899881936034,178
6,179,0.006521276167708938,0.002100783053294049,179
6,180,0.006195824541059494,0.0021895727968203865,180
6,181,0.019519867032927816,0.003229028329404437,181
6,182,0.006963548524965197,0.0021898880479991442,182
6,183,0.026589166520866438,0.007091370537688644,183
6,184,0.007132414135574749,0.00236079531139447,184
6,185,0.034226099197622484,0.004615284154051828,185
6,186,0.026054126396284214,0.002316043672558192,186
6,187,0.005996300886834239,0.002085225540351329,187
6,188,0.007221976718306758,0.0024587229188264385,188
6,189,0.00934149554425345,0.0028392865054899315,189
6,190,0.006215529261958757,0.002084493572068448,190
6,191,0.010641080114282253,0.002212040196002648,191
6,192,0.00697060581201843,0.0022399405755108323,192
6,193,0.010536489904479111,0.0022042617881798737,193
6,194,0.009063254456097403,0.002385647932391114,194
6,195,0.01639258383091172,0.005783280863961153,195
6,196,0.02379625947053455,0.004955220944547527,196
6,197,0.010307949462384017,0.002147748872590896,197
6,198,0.006443697001125539,0.0021655770981521432,198
6,199,0.0063713567589759245,0.0021887261952318387,199
6,200,0.009032154210222772,0.0021956871917971246,200
6,201,0.005787491301144176,0.0020603977941813794,201
6,202,0.007603909166402414,0.002281879343621783,202
6,203,0.00623483040774758,0.0021382102652990876,203
6,204,0.006598918841364552,0.0021337224250583186,204
6,205,0.009679205772521534,0.0022383629400740835,205
6,206,0.009741443016229121,0.0022641663231887646,206
6,207,0.006200158485723742,0.002127861435095618,207
6,208,0.007951261447970589,0.002290692029164827,208
6,209,0.011791528252499982,0.0026830941832192926,209
6,210,0.01870540066596969,0.004498567117956023,210
6,211,0.005994045620642697,0.0021823884269013692,211
6,212,0.0088836849111234,0.002211971029579311,212
6,213,0.011458209828237139,0.002179831147473671,213
6,214,0.007923418120074866,0.002321694286152038,214
6,215,0.005928347212427604,0.002214751021440701,215
6,216,0.012039898085750482,0.0023335328326936746,216
6,217,0.005561467678736403,0.0020767311951384133,217
6,218,0.006659417524851599,0.0021576952053779345,218
6,219,0.005663750709158116,0.001994158138288827,219
6,220,0.007004338286762396,0.0022061237876597386,220
6,221,0.006896409865779181,0.0021720998139580345,221
6,222,0.006985534743986047,0.0023141921294544962,222
6,223,0.007012968205833104,0.002213685344232509,223
6,224,0.008338503405737045,0.0022269520469502106,224
6,225,0.005527878886569119,0.0020861193494375006,225
6,226,0.011045838421814589,0.0021632424402900884,226
6,227,0.005634835729137731,0.0021053058384494132,227
6,228,0.013330922599677344,0.002109593648349792,228
6,229,0.007044103777814322,0.002195361062730929,229
7,1,0.016561262608083927,0.002523106621644193,1
7,2,0.02313294593658578,0.0022675438844834074,2
7,3,0.008980724622059023,0.0025964789557915645,3
7,4,0.010344903974569898,0.00223308342627892,4
7,5,0.011928067784106662,0.0022889721399154575,5
7,6,0.021234266944843403,0.0023053896741195568,6
7,7,0.007811371784795077,0.0021383458849626434,7
7,8,0.008812701568202987,0.0021840586295393924,8
7,9,0.009719443372190573,0.0029164844131104374,9
7,10,0.006121761911628481,0.002038613676646751,10
7,11,0.005750105065104377,0.0019824485595067182,11
7,12,0.005782624600245762,0.0020965944024526934,12
7,13,0.00556843832802861,0.0020280362741030822,13
7,14,0.013656039951132185,0.0022925280616713033,14
7,15,0.009898488163153226,0.0028056455200628047,15
7,16,0.013815078691700627,0.0023517628366135786,16
7,17,0.007029094717888669,0.0020707973365417937,17
7,18,0.0061126071970749015,0.0020626338590779146,18
7,19,0.006205170914632328,0.002116037362396536,19
7,20,0.02201323164559916,0.00568531353696092,20
7,21,0.006973942420555637,0.0022750281911858286,21
7,22,0.007457564113058454,0.0023241506532514448,22
7,23,0.02255064219057764,0.0034827378824652446,23
7,24,0.006104794820012061,0.002102595740611895,24
7,25,0.0057290280749277365,0.002078212225710271,25
7,26,0.007927471976643775,0.00283539461375306,26
7,27,0.022008973793774297,0.00642177426477311,27
7,28,0.009198184066509067,0.0028696463739573247,28
7,29,0.008006549794238376,0.002357037879085946,29
7,30,0.00814505885997466,0.0024640025538874085,30
7,31,0.008111289346433749,0.002951739240340942,31
7,32,0.04099787771082413,0.003035350959594927,32
7,33,0.0064255167399361515,0.0021669826771678513,33
7,34,0.0069345537705067,0.0034810144427138215,34
7,35,0.0074223648006113046,0.0023240244588528577,35
7,36,0.005396045689603908,0.0020349763546808927,36
7,37,0.006770091145281935,0.002439508650605375,37
7,38,0.008374411954601627,0.002746004643626137,38
7,39,0.01983261209300526,0.0035496376206142727,39
7,40,0.006545929563582625,0.0022090972676760984,40
7,41,0.022547548221650157,0.0024291366846687827,41
7,42,0.026268626433223252,0.0045322847215965405,42
7,43,0.006234840595193651,0.0021313243399864006,43
7,44,0.007133421048868796,0.0023868887735830143,44
7,45,0.00689430631153326,0.0021095660686547366,45
7,46,0.006351068486513283,0.0024101188471272158,46
7,47,0.01006653211883929,0.0027926219733344854,47
7,48,0.006555046738226388,0.00225329875413728,48
7,49,0.00794343881069042,0.0022531246322628766,49
7,50,0.006564221536007492,0.002251021945056446,50
7,51,0.02383196489523025,0.013282837262054899,51
7,52,0.008763165816830478,0.0021883391983769846,52
7,53,0.03150179295931512,0.010006928739418148,53
7,54,0.013752894117802483,0.002484655473552312,54
7,55,0.006709074675479542,0.0021227363405788855,55
7,56,0.016859818346069633,0.006198641361235415,56
7,57,0.012060048240000438,0.0021576354676456355,57
7,58,0.00778178771142178,0.002187118700237128,58
7,59,0.016987158445045884,0.002585001528382956,59
7,60,0.005712460014224268,0.0020080044238870824,60
7,61,0.00739942861855927,0.002195311851195387,61
7,62,0.006152064208031229,0.00205729463241674,62
7,63,0.017228862732560996,0.004987015181242117,63
7,64,0.01442625367045556,0.002638589688813426,64
7,65,0.007606700858044187,0.002252390892309409,65
7,66,0.045042895288758926,0.002655789748047555,66
7,67,0.007114032325592573,0.002196986058883971,67
7,68,0.007079734720610269,0.0021784780927070176,68
7,69,0.021911744507969712,0.0026032466252572926,69
7,70,0.006609084003459696,0.002305418593646668,70
7,71,0.006341591517453804,0.0022691120718568375,71
7,72,0.030630417582772903,0.003475719839436169,72
7,73,0.014275653936996,0.0032959634368883903,73
7,74,0.007954836913042836,0.0023638831504372614,74
7,75,0.01380384092620102,0.0023226948125567703,75
7,76,0.006670094914389429,0.00237683475311563,76
7,77,0.026415374487686646,0.005945495790039221,77
7,78,0.006402788602312997,0.0020541137448716377,78
7,79,0.005184132944273028,0.002013431936262606,79
7,80,0.014768499216506411,0.004060664619878218,80
7,81,0.009114793151724577,0.0021577373221585983,81
7,82,0.008202671954660413,0.0022503496823029706,82
7,83,0.006649802696603659,0.0026412655929956056,83
7,84,0.0058469380895080775,0.002089728116908151,84
7,85,0.013951016268314125,0.0024713279498222414,85
7,86,0.007026993608203276,0.0022635991720335274,86
7,87,0.005992606418734569,0.0020132312065589443,87
7,88,0.01215541439136696,0.004444429623745208,88
7,89,0.00607678550458224,0.002028470348529894,89
7,90,0.006714159264851099,0.00209022814560472,90
7,91,0.02042101469138435,0.002444159673662701,91
7,92,0.0059975882054109555,0.0020704497156167727,92
7,93,0.008052094294465276,0.00231079588017624,93
7,94,0.007141667872735348,0.00219352131209951,94
7,95,0.005522880644169159,0.0020746520450895148,95
7,96,0.013009182221812627,0.002328286549994251,96
7,97,0.005813595052588023,0.002155240569413598,97
7,98,0.007097300701259103,0.0024191113677824476,98
7,99,0.00847469504653501,0.002341956535079681,99
7,100,0.008287768576624489,0.0022166553060260262,100
7,101,0.006543757955557737,0.0021515070817392738,101
7,102,0.007594640749407067,0.002309457661386715,102
7,103,0.007002842633030415,0.0021607180740071136,103
7,104,0.00819485822234578,0.0020686299693449964,104
7,105,0.0066400686371866306,0.002123844554079248,105
7,106,0.03340964446363762,0.002435177695095138,106
7,107,0.007524321845520707,0.002290407564572636,107
7,108,0.006452197939692501,0.0021302579831520216,108
7,109,0.007397403379635045,0.0021767498232160933,109
7,110,0.026260569761911327,0.002529223367812122,110
7,111,0.025082625224167345,0.0027371835133591644,111
7,112,0.008391592643810867,0.002216399426870962,112
7,113,0.006855234789367672,0.002075456967671915,113
7,114,0.008045881394155272,0.0022507918196787396,114
7,115,0.008421351839571331,0.002238267791554892,115
7,116,0.015070998622129047,0.002759465770947974,116
7,117,0.008322542969159089,0.0021898901514061943,117
7,118,0.010742761724007626,0.004621965837154892,118
7,119,0.008213720088144682,0.002774717911510765,119
7,120,0.006145335353929125,0.0020366312195491307,120
7,121,0.005728610857608291,0.0021171402505568322,121
7,122,0.00575941344465834,0.0018789734603051598,122
7,123,0.020476548444585106,0.0079537314872114,123
7,124,0.005855837210001145,0.0020799399244016458,124
7,125,0.041051267006742,0.00854796614880944,125
7,126,0.012757902490161774,0.002517119528288084,126
7,127,0.007900328640712053,0.0021193734589948464,127
7,128,0.009322342294498367,0.0019334927263436749,128
7,129,0.007188386008433401,0.002121437528513793,129
7,130,0.006418502285925891,0.002120811320606199,130
7,131,0.00904979847246727,0.002359216302171561,131
7,132,0.007183487728130875,0.00254979665785321,132
7,133,0.00632984832793729,0.002026358029002742,133
7,134,0.01542768268867336,0.002182674802222434,134
7,135,0.02066611967563299,0.0020407825712865334,135
7,136,0.005561048411271184,0.0020686570934421986,136
7,137,0.006223596027568699,0.0023070675343310892,137
7,138,0.006944069463386156,0.0021498401274036147,138
