ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
6,69,128.9145942408377,1841.5170157068062,0,69
6,70,1291.7970316887283,1871.2571199358204,0,70
6,71,750.9286463798531,1989.9496327387199,0,71
6,72,721.3790887850467,2008.2628504672898,0,72
7,1,1551.9499666444297,23.870580386924615,0,1
7,2,1600.7001295336788,32.745466321243526,0,2
7,3,486.49075122687805,71.50849377123443,0,3
7,4,1627.9395348837209,66.42857142857143,0,4
7,5,1556.499619771863,66.0595690747782,0,5
7,6,1764.3245542949758,207.57941653160455,0,6
7,7,727.9780475206611,211.49974173553719,0,7
7,8,1444.6924848833862,277.49524906420964,0,8
7,9,1092.9638854296388,296.18430884184306,0,9
7,10,45.954933954933956,320.9755244755245,0,10
7,11,369.1712141882674,333.1514324693042,0,11
7,12,1619.6464245175937,376.61691259931894,0,12
7,13,1485.9652619589976,370.48206150341684,0,13
7,14,1657.566591422122,400.04040632054176,0,14
7,15,1703.7840729001584,400.83557844690966,0,15
7,16,660.7449807774456,443.0017086715079,0,16
7,17,1347.382546930492,506.1111111111111,0,17
7,18,1022.6339373163565,505.58619000979434,0,18
7,19,1307.0526068576796,492.908407703147,0,19
7,20,1179.0038528896673,525.8105078809107,0,20
7,21,1334.8237997957099,551.8166496424924,0,21
7,22,1462.6508352440223,643.0337373075663,0,22
7,23,998.7936126373627,646.2046703296703,0,23
7,24,641.6421608448416,668.1982128350934,0,24
7,25,1882.593808630394,688.8219981238274,0,25
7,26,1870.8786898503843,745.7339264051759,0,26
7,27,1924.1826171875,742.654296875,0,27
7,28,1969.4488789237669,764.757399103139,0,28
7,29,1906.201724137931,790.8666666666667,0,29
7,30,532.513981762918,785.2261398176291,0,30
7,31,596.3990287333064,828.2921893970052,0,31
7,32,143.38631415241056,831.8525660964231,0,32
7,33,645.2162247474747,848.3415404040404,0,33
7,34,600.2411604714415,862.1876699909338,0,34
7,35,1306.0599478714162,908.5655951346655,0,35
7,36,1200.0297062750333,929.6058077436583,0,36
7,37,1300.3441475826971,936.8804071246819,0,37
7,38,1294.0142180094788,970.0753027909426,0,38
7,39,1463.6114285714286,1018.0852380952381,0,39
7,40,719.5936920222634,1100.580241187384,0,40
7,41,790.2912713472485,1123.323055028463,0,41
7,42,618.0726057906459,1137.5518930957683,0,42
7,43,772.5590596330276,1179.658256880734,0,43
7,44,905.3958944281525,1195.213750407299,0,44
7,45,758.6007659167066,1213.3001436093825,0,45
7,46,269.25993555316865,1244.3487289652703,0,46
7,47,777.556940509915,1272.1308781869689,0,47
7,48,793.2025477707007,1305.732059447983,0,48
7,49,1186.005359452966,1301.986693771946,0,49
7,50,84.1629746835443,1365.7258702531647,0,50
7,51,841.8494263862333,1402.2734225621416,0,51
7,52,83.42940263770365,1418.5314197051978,0,52
7,53,195.66727660872218,1459.9664531869473,0,53
7,54,914.5926505082095,1478.3600469116498,0,54
7,55,1567.393487109905,1491.7973767526007,0,55
7,56,333.3772309824987,1495.044706290071,0,56
7,57,772.1219512195122,1548.4968641114983,0,57
7,58,499.1854449802718,1591.0390179745725,0,58
7,59,340.09283276450515,1597.0150170648465,0,59
7,60,278.34140531957127,1625.0127034537516,0,60
7,61,330.679815455594,1635.3227220299884,0,61
7,62,1202.7405902480753,1623.6069289991447,0,62
7,63,1427.679314830876,1812.0218993928881,0,63
7,64,1208.3290647152985,1803.7333638234622,0,64
7,65,128.90194142810134,1841.5333991444554,0,65
7,66,1291.5213246362268,1877.4465629703964,0,66
7,67,751.192429022082,1989.9621451104101,0,67
7,68,721.5541886350322,2007.9666080843585,0,68
8,1,1552.2332657200811,24.03786342123056,0,1
8,2,1600.687256176853,32.724967490247074,0,2
8,3,486.29648526077096,71.52248677248677,0,3
8,4,1627.935,66.25233333333334,0,4
8,5,1556.6385204081632,66.00102040816327,0,5
8,6,1764.4350121852153,207.44841592201462,0,6
8,7,970.4247052518757,216.19748124330118,0,7
8,8,728.2018181818182,211.48363636363635,0,8
8,9,1444.808793751808,277.48712756725484,0,9
8,10,1092.8640296662547,296.41903584672434,0,10
8,11,46.01627906976744,321.07248062015503,0,11
8,12,369.2340229885057,333.1312643678161,0,12
8,13,1619.7352272727273,376.66477272727275,0,13
8,14,1486.2283105022832,370.597602739726,0,14
8,15,1658.8753380205517,394.8853434288805,0,15
8,16,1703.2553273924834,401.51724137931035,0,16
8,17,1644.986875,436.451875,0,17
8,18,660.6370656370657,442.943371943372,0,18
8,19,1024.2203243243243,501.10616216216215,0,19
8,20,1331.469344042838,487.8714859437751,0,20
8,21,1302.7415684681023,510.418935392117,0,21
8,22,1179.125175315568,525.7044179523142,0,22
8,23,1334.801235839341,551.7183316168898,0,23
8,24,1462.7707445063954,643.038373237127,0,24
8,25,998.8043925875086,646.2206588881263,0,25
8,26,641.7054738562091,668.1417483660131,0,26
8,27,1882.4981051634297,689.1132164850782,0,27
8,28,1852.252400835073,749.6198329853862,0,28
8,29,1920.5294860994102,736.3028643639427,0,29
8,30,1969.5285650022493,764.7013045434098,0,30
8,31,1911.47637415622,786.6593539054966,0,31
8,32,532.4716344679546,785.4464888071144,0,32
8,33,153.27125850340136,826.7882653061224,0,33
8,34,634.8923837339923,842.7095034823635,0,34
8,35,600.1708633093525,862.0701438848921,0,35
8,36,1306.1232517482517,908.4965034965035,0,36
8,37,1199.9812395309882,929.6877721943049,0,37
8,38,1300.4263862332696,936.8056086679413,0,38
8,39,1294.1337209302326,969.9825581395348,0,39
8,40,1463.5572303344325,1017.8549222797927,0,40
8,41,719.5607606679035,1100.6187384044526,0,41
8,42,790.342803030303,1123.310606060606,0,42
8,43,618.0577521101733,1137.5104398045314,0,43
8,44,772.526285384171,1179.4569612940497,0,44
8,45,905.4069576632753,1195.1709878569084,0,45
8,46,758.4277647058824,1213.5049411764705,0,46
8,47,269.3048780487805,1244.3769727403158,0,47
8,48,776.5208757637474,1272.7688391038696,0,48
8,49,793.1569817866435,1306.173894189072,0,49
8,50,1196.3460710441334,1305.321313240043,0,50
8,51,84.31553973902729,1365.6872281534204,0,51
8,52,841.8350168350169,1402.117845117845,0,52
8,53,83.35555555555555,1418.4834307992203,0,53
8,54,195.70128283445328,1460.1084300549787,0,54
8,55,914.6992125984252,1478.0948818897639,0,55
8,56,1565.368587213891,1506.0726124704024,0,56
8,57,331.49533356377464,1496.3938817836156,0,57
8,58,771.9603369603369,1548.3822393822393,0,58
8,59,498.9184568171855,1590.871109162648,0,59
8,60,339.9049645390071,1596.6170212765958,0,60
8,61,326.0047628497718,1633.0492161143084,0,61
8,62,1202.8137339055795,1623.5660944206008,0,62
8,63,1427.7504340277778,1811.962890625,0,63
8,64,1208.3327214318494,1803.670032124828,0,64
8,65,128.86053412462908,1841.5456643587208,0,65
8,66,1291.0431451612903,1871.621370967742,0,66
8,67,751.1508937960042,1989.9085173501578,0,67
8,68,721.6497939964685,2007.9605650382578,0,68
9,1,1552.233447098976,24.054607508532424,0,1
9,2,1600.6956237753102,32.786414108425866,0,2
9,3,486.12656309208035,71.54869268662372,0,3
9,4,1627.8936598456894,66.17443810801744,0,4
